1669.1045, 11.540430, 1.0000000
1679.2030, 11.550508, 1.0000000
1689.3018, 11.557969, 1.0000000
1699.3997, 11.562109, 1.0000000
1709.4987, 11.563359, 1.0000000
1719.5972, 11.561719, 1.0000000
1729.6958, 11.556250, 1.0000000
1739.6945, 11.547695, 1.0000000
1749.7928, 11.534609, 1.0000000
1759.8912, 11.519336, 1.0000000
1769.9897, 11.500195, 1.0000000
1780.0880, 11.478945, 1.0000000
1790.1870, 11.454805, 1.0000000
1800.2863, 11.427852, 0.00000000
1810.3846, 11.399375, 0.00000000
1820.4825, 11.368789, 0.00000000
1830.5811, 11.336641, 0.00000000
1840.5800, 11.303555, 0.00000000
1850.6787, 11.269570, 0.00000000
1860.7773, 11.236328, 0.00000000
1870.8748, 11.200703, 0.00000000
1880.9738, 11.166563, 0.00000000
1891.0725, 11.133359, 0.00000000
1901.1714, 11.101836, 0.00000000
1911.2704, 11.071406, 0.00000000
1921.3680, 11.042383, 0.00000000
1931.4669, 11.015508, 0.00000000
1941.5656, 10.991250, 0.00000000
1951.5641, 10.969766, 0.00000000
1961.6628, 10.950820, 0.00000000
1971.7607, 10.935469, 0.00000000
1981.8593, 10.923047, 1.0000000
1991.9581, 10.913945, 1.0000000
2002.0568, 10.908320, 0.00000000
2012.1556, 10.906914, 0.00000000
2022.2538, 10.905664, 0.00000000
2032.3525, 10.901328, 1.0000000
2042.4512, 10.895039, 1.0000000
2052.4497, 10.885430, 1.0000000
2062.5486, 10.873945, 1.0000000
2072.6467, 10.859102, 1.0000000
2082.7454, 10.842891, 1.0000000
2092.8435, 10.824258, 1.0000000
2102.9421, 10.803945, 1.0000000
2113.0410, 10.781992, 1.0000000
2123.1394, 10.759141, 1.0000000
2133.2383, 10.734141, 1.0000000
2143.3367, 10.709180, 1.0000000
2153.3352, 10.683398, 1.0000000
2163.4341, 10.657187, 1.0000000
2173.5325, 10.631250, 1.0000000
2183.6309, 10.605234, 1.0000000
2193.7295, 10.580352, 1.0000000
2203.8279, 10.556016, 1.0000000
2213.9265, 10.532813, 1.0000000
2224.0249, 10.510117, 1.0000000
2234.1238, 10.490430, 1.0000000
2244.2224, 10.472227, 1.0000000
2254.2212, 10.455234, 1.0000000
2264.3196, 10.440820, 1.0000000
2274.4177, 10.428516, 1.0000000
2284.5166, 10.419726, 1.0000000
2294.6150, 10.412930, 1.0000000
2304.7139, 10.408828, 1.0000000
2314.8123, 10.407695, 1.0000000
2324.9106, 10.407695, 1.0000000
2335.0093, 10.407695, 1.0000000
2345.1077, 10.407695, 1.0000000
2355.2065, 10.407695, 1.0000000
2365.2051, 10.407695, 0.00000000
2375.3032, 10.407695, 0.00000000
2385.4021, 10.407695, 0.00000000
2395.5007, 10.407695, 0.00000000
2405.5996, 10.407695, 0.00000000
2415.6980, 10.407695, 0.00000000
2425.7964, 10.407695, 0.00000000
2435.8950, 10.407695, 0.00000000
2445.9934, 10.407695, 0.00000000
2456.0918, 10.407695, 0.00000000
2466.0906, 10.407695, 0.00000000
2476.1892, 10.407695, 0.00000000
2486.2881, 10.407695, 0.00000000
2496.3862, 10.407695, 0.00000000
2506.4851, 10.407695, 0.00000000
2516.5835, 10.407695, 0.00000000
2526.6819, 10.407695, 0.00000000
2536.7805, 10.407695, 0.00000000
2546.8789, 10.407695, 0.00000000
2556.9778, 10.407695, 0.00000000
2566.9763, 10.407695, 0.00000000
2577.0747, 10.407695, 0.00000000
